Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
659447,Landing Page Submission,Organic Search,0,0,0,6.0,1485,6.0,Email Opened,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities,2,2,14.0,16.0,0,1,Email Opened
659438,API,Google,0,0,0,9.0,125,3.0,Page Visited on Website,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
659437,API,Google,0,0,1,3.0,165,3.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Modified
659411,Landing Page Submission,Google,0,0,0,6.0,398,3.0,Olark Chat Conversation,India,E-COMMERCE,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,15.0,15.0,0,1,Olark Chat Conversation
659407,API,Organic Search,0,0,0,3.0,570,3.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Modified
659395,Landing Page Submission,Organic Search,0,0,1,6.0,895,6.0,Email Opened,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Dual Specialization Student,Other Cities of Maharashtra,2,3,14.0,18.0,0,1,Email Opened
659371,Landing Page Submission,Google,0,0,1,4.0,1190,4.0,Email Opened,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,2,3,13.0,18.0,0,0,Email Opened
659369,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Link Clicked,India,Business Administration,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Missing,2,3,14.0,19.0,0,0,Email Link Clicked
659366,API,Direct Traffic,0,0,0,5.0,1566,5.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Graduation in progress,3,0,0,Missing,Missing,1,2,11.0,15.0,0,0,Modified
659364,API,Google,0,0,1,5.0,727,5.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Dual Specialization Student,Thane & Outskirts,2,2,14.0,15.0,0,0,Email Opened
659357,Landing Page Submission,Google,0,0,0,8.0,652,4.0,Unreachable,India,Hospitality Management,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,2,13.0,15.0,0,0,Modified
659345,API,Organic Search,0,0,0,4.0,1248,1.33,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Email Opened
659334,API,Google,0,0,0,2.0,767,2.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Missing,2,2,15.0,14.0,0,0,Modified
659293,API,Referral Sites,0,0,0,10.0,275,3.33,Page Visited on Website,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,15.0,13.0,0,0,Page Visited on Website
659287,API,Organic Search,0,0,0,3.0,273,3.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
659283,Lead Add Form,Reference,0,0,1,Missing,1111,Missing,Missing,India,Marketing Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Potential Lead,Other Cities,2,3,14.0,18.0,0,0,Modified
659281,Landing Page Submission,Google,0,0,0,8.0,277,4.0,Email Opened,India,Finance Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,Email Opened
659263,API,Organic Search,0,0,1,3.0,1207,1.5,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Modified
659248,API,Google,0,0,0,2.0,39,1.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Modified
659244,Landing Page Submission,Google,0,0,0,4.0,1638,4.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,1,3,12.0,18.0,0,1,Email Opened
659241,API,Referral Sites,0,0,0,16.0,53,16.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,15.0,13.0,0,0,Modified
659238,Landing Page Submission,Direct Traffic,0,0,0,1.0,127,1.0,Converted to Lead,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,3,0,0,Missing,Mumbai,3,3,16.0,18.0,0,1,Modified
659221,Landing Page Submission,Organic Search,1,0,0,5.0,100,5.0,Page Visited on Website,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Mumbai,2,3,15.0,18.0,0,1,Modified
659217,Landing Page Submission,Google,1,0,0,4.0,323,4.0,Unsubscribed,India,International Business,Multiple Sources,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,3,13.0,18.0,0,0,Unsubscribed
659203,API,Google,0,0,1,2.0,160,1.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Modified
659191,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Marketing Management,Missing,Businessman,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Missing,2,3,15.0,19.0,0,0,Modified
659182,API,Google,0,0,0,1.0,263,1.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Other Leads,Missing,2,2,14.0,14.0,0,0,Modified
659170,API,Google,0,0,0,2.0,1218,2.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,1,2,11.0,15.0,0,0,Modified
659158,Lead Add Form,Reference,0,0,1,Missing,986,Missing,Missing,India,Marketing Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Missing,2,3,14.0,19.0,0,0,Modified
659153,Lead Add Form,Welingak Website,0,0,1,Missing,889,Missing,Missing,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
659146,Landing Page Submission,Google,0,0,1,5.0,1091,5.0,Unreachable,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,2,3,13.0,20.0,0,0,Unreachable
659142,Landing Page Submission,Direct Traffic,0,0,0,4.0,291,4.0,Olark Chat Conversation,India,Supply Chain Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,14.0,16.0,0,1,Modified
659141,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Hospitality Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Thane & Outskirts,2,2,15.0,16.0,0,0,Modified
659138,API,Google,1,0,0,1.0,1759,1.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Olark Chat Conversation
659132,Landing Page Submission,Referral Sites,0,0,0,7.0,41,3.5,Email Opened,India,Services Excellence,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,14.0,14.0,0,1,Email Opened
659123,Landing Page Submission,Google,0,0,0,5.0,386,5.0,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Thane & Outskirts,2,3,14.0,17.0,0,0,Modified
659117,API,Referral Sites,0,0,0,6.0,216,2.0,Page Visited on Website,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,13.0,0,0,Page Visited on Website
659106,Landing Page Submission,Google,0,0,1,5.0,1603,5.0,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,2,3,14.0,20.0,0,0,Email Opened
659094,Landing Page Submission,google,0,0,0,7.0,106,3.5,Page Visited on Website,India,Others,Multiple Sources,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,14.0,13.0,0,0,Modified
659079,API,Google,0,0,0,2.0,73,2.0,Unreachable,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Missing,1,2,12.0,15.0,0,0,Modified
659076,API,Google,0,0,0,2.0,77,2.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Modified
659074,Landing Page Submission,Direct Traffic,0,0,0,3.0,718,3.0,Unreachable,India,Hospitality Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,2,2,13.0,14.0,0,1,Modified
659069,Landing Page Submission,Google,0,0,0,5.0,432,1.67,Olark Chat Conversation,India,Marketing Management,Word Of Mouth,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,Olark Chat Conversation
659057,Landing Page Submission,Google,0,0,0,5.0,232,2.5,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,4,0,0,Other Leads,Other Cities,2,2,13.0,16.0,0,0,Email Opened
659050,Landing Page Submission,Direct Traffic,0,0,0,2.0,702,2.0,Email Opened,India,Hospitality Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,3,0,0,Missing,Other Cities,2,2,14.0,13.0,0,1,Email Opened
659038,Landing Page Submission,Organic Search,0,0,1,5.0,614,5.0,Unreachable,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Thane & Outskirts,2,3,15.0,19.0,0,1,Unreachable
659036,Landing Page Submission,Direct Traffic,0,0,1,1.0,1808,1.0,Converted to Lead,India,IT Projects Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Lost to EINS,3,0,0,Missing,Thane & Outskirts,2,2,14.0,14.0,0,1,Modified
659016,Landing Page Submission,Direct Traffic,1,0,0,2.0,234,1.0,Email Bounced,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,invalid number,3,0,0,Missing,Mumbai,2,3,15.0,18.0,0,1,Modified
659013,Landing Page Submission,Direct Traffic,0,0,0,3.0,245,3.0,Unreachable,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Thane & Outskirts,2,3,13.0,17.0,0,1,Modified
658983,Landing Page Submission,Organic Search,0,0,1,8.0,1268,4.0,Email Opened,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,3,3,16.0,18.0,0,1,Email Opened
658976,Landing Page Submission,Google,0,0,0,2.0,56,2.0,Email Bounced,India,Others,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Mumbai,1,2,12.0,15.0,0,0,Modified
658932,API,Referral Sites,0,0,0,4.0,174,2.0,Email Link Clicked,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,13.0,13.0,0,0,Modified
658917,Landing Page Submission,Direct Traffic,0,0,0,4.0,1149,2.0,Email Opened,India,Others,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,Email Opened
658888,Landing Page Submission,Direct Traffic,0,0,0,2.0,333,2.0,Email Opened,India,E-COMMERCE,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,14.0,13.0,0,1,Email Opened
658856,API,Organic Search,0,0,0,7.0,471,2.33,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Email Opened
658852,Landing Page Submission,Direct Traffic,0,0,1,3.0,1010,3.0,Email Opened,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Metro Cities,2,2,15.0,16.0,0,1,Email Opened
658831,API,Olark Chat,0,0,1,10.0,1815,3.33,Had a Phone Conversation,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Other Cities of Maharashtra,2,3,15.0,17.0,0,1,Had a Phone Conversation
658828,Landing Page Submission,Direct Traffic,0,0,0,2.0,47,2.0,Email Link Clicked,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities,2,2,14.0,16.0,0,1,Email Link Clicked
658826,Landing Page Submission,Direct Traffic,0,0,1,3.0,1528,1.5,Email Opened,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Cities,2,2,14.0,16.0,0,1,Modified
658793,Landing Page Submission,Google,0,0,1,6.0,919,6.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,2,3,14.0,20.0,0,0,Email Opened
658779,API,Organic Search,0,0,0,10.0,194,5.0,Email Link Clicked,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Mumbai,2,2,13.0,15.0,0,0,Modified
658773,API,Organic Search,0,0,0,1.0,1173,1.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
658766,API,Google,0,0,0,2.0,351,2.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Email Opened
658756,Landing Page Submission,Referral Sites,0,0,0,12.0,493,12.0,Email Link Clicked,India,Marketing Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,3,2,16.0,16.0,0,1,Email Link Clicked
658744,Landing Page Submission,Direct Traffic,0,0,0,3.0,381,1.5,Page Visited on Website,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Thane & Outskirts,2,3,13.0,17.0,0,1,Page Visited on Website
658714,API,Referral Sites,0,0,0,2.0,1944,2.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,13.0,0,0,Email Opened
658689,Landing Page Submission,Google,0,0,0,5.0,65,5.0,Unreachable,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Thane & Outskirts,2,3,13.0,17.0,0,0,Modified
658686,API,Organic Search,0,0,0,7.0,1334,7.0,Email Opened,India,Business Administration,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Mumbai,2,2,14.0,16.0,0,1,Modified
658677,API,Google,0,0,0,7.0,615,7.0,Form Submitted on Website,India,"Banking, Investment And Insurance",Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Thane & Outskirts,2,2,13.0,15.0,0,0,Modified
658675,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,2,3,14.0,20.0,0,0,Email Opened
658656,API,Google,0,0,0,1.0,250,1.0,Email Bounced,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Modified
658652,Landing Page Submission,Direct Traffic,0,0,0,2.0,383,2.0,Email Link Clicked,India,Business Administration,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Metro Cities,2,2,14.0,16.0,0,1,Email Link Clicked
658648,Lead Add Form,Welingak Website,0,0,1,Missing,1240,Missing,Missing,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Potential Lead,Mumbai,2,3,14.0,18.0,0,0,Modified
658634,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,"Banking, Investment And Insurance",Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Missing,2,3,14.0,19.0,0,0,Email Opened
658627,Lead Add Form,Welingak Website,0,0,1,Missing,458,Missing,Missing,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
658623,Lead Add Form,Welingak Website,0,0,1,Missing,1060,Missing,Missing,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
658620,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
658618,API,Referral Sites,0,0,0,4.0,904,4.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,3,0,0,Missing,Missing,3,2,17.0,13.0,0,0,Modified
658612,API,Google,0,0,0,1.0,164,1.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
658606,API,Google,0,0,0,2.0,1793,2.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,in touch with EINS,3,0,0,Missing,Missing,1,2,11.0,15.0,0,0,Modified
658597,API,Organic Search,0,0,0,5.0,1841,5.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Modified
658571,API,Organic Search,0,0,1,8.0,877,2.67,Email Link Clicked,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Missing,2,2,14.0,16.0,0,0,Email Link Clicked
658561,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Unreachable,India,Retail Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Mumbai,2,3,14.0,20.0,0,0,Modified
658546,Landing Page Submission,Organic Search,0,0,1,12.0,1411,6.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Cities,3,2,16.0,16.0,0,1,Email Opened
658531,API,Organic Search,0,0,1,6.0,385,6.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Thane & Outskirts,2,2,15.0,16.0,0,0,Modified
658527,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
658481,API,Google,0,0,0,12.0,68,1.71,Page Visited on Website,India,Media and Advertising,Word Of Mouth,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,3,2,16.0,15.0,0,0,Modified
658470,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
